name,uuid,aria_us_id,aria_uk_id,aria_can_id,aria_au_id
Fireball,6d64e46cb6b0de73d12d5678384d5fd3,44700099,NULL,NULL,NULL
Fireball,f3f8bcb29ea088439d5a7e281476b383,45222781,NULL,NULL,NULL
Fireball,2f5ffe9b9bbe0b23e8cb33756c6fc91b,44878018,NULL,NULL,NULL
Fireball,4130c0e2f6696cb6e7107c1c6346e842,44733046,NULL,NULL,NULL
Fireball,d2cb0111c4d39d2510c6ba51eb12730e,44143004,NULL,NULL,NULL
Fireball,a59c8f6e6f507aea25e3e9cdba0f2446,44848490,NULL,NULL,NULL
Fireball,23622a5dc753746ebc4756ff5e53bbf0,44089688,NULL,NULL,NULL
Fireball,4c371a2167cb67664452f7299823021f,46062342,NULL,NULL,NULL
Fireball,56edc995255ecbe6752c21cb62b90aec,45895697,NULL,NULL,NULL
Fireball,d8d995fe7347102cfa86475b16fc1eea,44768411,NULL,NULL,NULL
Fireball,ecdc6a8ea968039cebecd00a4aa7c935,44142726,NULL,NULL,NULL
Fireball,53984da586a5caccff18a06e4f5e1af1,44695422,NULL,NULL,NULL
Fireball,76c849e06ad277dc255c6a898933e662,NULL,46058059,NULL,NULL
Fireball,21efc54633a66bdda295ad6b804a2d88,44767157,NULL,NULL,NULL
Fireball,9e4f65ac4e42377ccdc282bc2c3b6c44,44569449,NULL,NULL,NULL
Fireball,a4d8b8537327c4e14eeaf43da0b267d7,45739170,NULL,NULL,NULL
Fireball,7b58de33f22f960c1257972432f2e657,44631760,NULL,NULL,NULL
Fireball,35639aadc558efdb6e8c0bfe9a662ee4,44837706,NULL,NULL,NULL
Fireball,f6ad17e41b070aa27550b28274cf92ba,44082945,NULL,NULL,NULL
Fireball,4953620b282ff257d010fdd696077f96,45553105,NULL,NULL,NULL
Fireball,c694bafdf66bef7aafa5d2344066cc7b,44766344,NULL,NULL,NULL
Fireball,4e12ca7ba145fa559ec206e93990d759,45352275,NULL,NULL,NULL
Fireball,2d110d7bf02338be6e608f73b4bfb978,45734539,NULL,NULL,NULL
Fireball,32267bdaeb7e51e9191a48a81524f089,44626651,NULL,NULL,NULL
Fireball,7219d439c024b71934ed322eb60cab2e,44442995,NULL,NULL,NULL
Fireball,10770e05eee34aeb3efdef566337c76f,46404767,NULL,NULL,NULL
Fireball,e4f30e2b520624b9f652e62cb2bedc69,45548617,NULL,NULL,NULL
Fireball,474022716cc057608f6639b68f140369,45582423,NULL,NULL,NULL
Fireball,d7fd8366918a6d42aec19e9a35b4da4e,45274205,NULL,NULL,NULL
Fireball,de15f2489e289e6496cbf1e3a3bb9fb2,45315697,NULL,NULL,NULL
Fireball,91388220b459415cb7a4b9bef487822e,45695008,NULL,NULL,NULL
Fireball,51a13cff294ff78784b1ece7141def7d,45732402,NULL,NULL,NULL
Fireball,87fc2429f1f1210883dfb48a2acd3cfc,44624290,NULL,NULL,NULL
Fireball,59dc4ed444ff3eb978e907ddcb073ac0,44423369,NULL,NULL,NULL
Fireball,25b4d9361840f73f0449602f8ab1e8b2,44923021,NULL,NULL,NULL
Fireball,0b7f990b8e7e91a3ee57a03d3e9e1aa2,44750348,NULL,NULL,NULL
Fireball,fe9a04ebb329c57dd76fcb43d9486267,46401099,NULL,NULL,NULL
Fireball,2323752889e7407e1abecc8c4f673330,45528955,NULL,NULL,NULL
Fireball,9e7956c1ada5a8938ead4469ff09bf63,45576944,NULL,NULL,NULL
Fireball,3ea586b4dc4eed3c26853b226f5a50f9,44716322,NULL,NULL,NULL
Fireball,627b477afbe41868c3370ee079d214a6,45271118,NULL,NULL,NULL
Fireball,66cbd5fc8b1d6d26410dda3fde5a573e,45312008,NULL,NULL,NULL
Fireball,9e6973cafe2ee3b55b84bcb51beb6aff,45691949,NULL,NULL,NULL
Fireball,c4ebff021d7dc4f73d8f3fbd89cf22ce,45730877,NULL,NULL,NULL
Fireball,ae034ecbbb54625ee323029e5c624c55,44882066,NULL,NULL,NULL
Fireball,f5cc78b6126df52802dd4099ed66f8d6,44738094,NULL,NULL,NULL
Fireball,6293b8835ddd350a06ff658ec4bda4c6,NULL,NULL,NULL,46267602
Fireball,86a2bd5d689c19061313b069f9813e1b,45526183,NULL,NULL,NULL
Fireball,bdb46174ae2ebc71e99c75e4b9dec653,45572443,NULL,NULL,NULL
Fireball,8b731365dc0b5be8fa0a67839aee8f6c,46145072,NULL,NULL,NULL
Fireball,a726ebe00088de323985ac4d6216d95f,NULL,46023063,NULL,NULL
Fireball,9032e9e28f390ef7738253f4ad63206a,44714809,NULL,NULL,NULL
Fireball,a4ad1da32a2817d2b2a00f4a824fbc19,45309823,NULL,NULL,NULL
Fireball,63d5dead1f69855f12f5b7437c9305cb,44593349,NULL,NULL,NULL
Fireball,429053d6c40e8440a218ebbd3dbc6eaa,44879890,NULL,NULL,NULL
Fireball,6e23451e3789ddd6222660dc6754b9fb,44735045,NULL,NULL,NULL
Fireball,43d73e1e94926e7b7c783a362452fb3d,44862946,NULL,NULL,NULL
Fireball,6f5ed72414db91a661b2505ef0adecf3,44098755,NULL,NULL,NULL
Fireball,94d3431a2ace60ce9fb67db7c6cb53eb,46127895,NULL,NULL,NULL
Fireball,68c87cb44e31b36c56db77620464cce0,45900483,NULL,NULL,NULL
Fireball,f1e2cfdd4269afd10af6b15e7c43e39a,44700065,NULL,NULL,NULL
Fireball,e9e8b73561bebccea40bc0362b32315b,45222766,NULL,NULL,NULL
Fireball,ea78f2f518138b7c6749eedaffb53db2,44770980,NULL,NULL,NULL
Fireball,43efcdc3ca273dcca0dbffa8408a08c1,44848355,NULL,NULL,NULL
Fireball,eae93855e7a28be25af25061e2226e6f,46061652,NULL,NULL,NULL
Fireball,facc4c3a238962fa1f1ae179185343e1,45895672,NULL,NULL,NULL
Fireball,d8e04a3cd2f0f5a1a927a306c9aa7dda,44768380,NULL,NULL,NULL
Fireball,0b54aef0badc8002cddc7a9d3621f82b,44142713,NULL,NULL,NULL
Fireball,e198e9fdb60340d7aa34c4a5985e7d8c,44695406,NULL,NULL,NULL
Fireball,da013fa8d66abd801d6499d2fcfd332a,44085154,NULL,NULL,NULL
Fireball,5d9d374845d867651f00546140083a2a,46057632,NULL,NULL,NULL
Fireball,2f5d3057353903b01b59582555431377,NULL,45875097,NULL,NULL
Fireball,d69b6259ae8abe90ad0d7dcd8148f2b7,44767136,NULL,NULL,NULL
Fireball,d300d2117d31c7896646da61caf4d946,44568652,NULL,NULL,NULL
Fireball,01e5aee59ebb48d1d6ff34ce46b52333,45739119,NULL,NULL,NULL
Fireball,ade0a5e2c514ee1fcfc6fd118b52181f,44631687,NULL,NULL,NULL
Fireball,ae712ca74e6936f2b44adb3bc5ca3ad0,44837671,NULL,NULL,NULL
Fireball,3730eb013b9ef893933d0033ef0d5540,44082887,NULL,NULL,NULL
Fireball,af587ee1e8e2679c0f9cf93321a7ebe7,5553048,NULL,NULL,NULL
Fireball,34261d684556d15432bd65e32e583d05,44766320,NULL,NULL,NULL
Fireball,f9e12297d2c09c630e788c29d4da3695,45352194,NULL,NULL,NULL
Fireball,935a5a001b531d1ffb0fe9ec0a0a24f2,45734495,NULL,NULL,NULL
Fireball,d7ae5bccd77b7b1db888fa2016514cee,44626630,NULL,NULL,NULL
Fireball,d5eeaac8a693f59816c5dd27e60b09ce,44442967,NULL,NULL,NULL
Fireball,84efaa7ccc5d91cfcfed928863eb4e3a,46404727,NULL,NULL,NULL
Fireball,3e7d49ae2b190a89d8acd52edac5fd39,NULL,45548245,NULL,NULL
Fireball,3ff895056745903dd830078c19094e48,45582269,NULL,NULL,NULL
Fireball,8e202d6798d48884ff314488bc70cd61,44718296,NULL,NULL,NULL
Fireball,5a74c8598d331c4fe687297335a20ec1,45274134,NULL,NULL,NULL
Fireball,24794f4671b0a7bed5deea605da28eb1,45315605,NULL,NULL,NULL
Fireball,aca836c5000c9662c356a7f2eaefdadf,45694902,NULL,NULL,NULL
Fireball,17ecc21670dec5d842aa43b651a013c4,45732351,NULL,NULL,NULL
Fireball,379aea148ad7aca1cb5b06e33ff7a079,44624251,NULL,NULL,NULL
Fireball,b4e9e196de7613607fcac35382c24912,44423328,NULL,NULL,NULL
Fireball,76ce25e5220aa81dec09a80864660748,44921863,NULL,NULL,NULL
Fireball,b04a8ea3875a418d2bcc2f9648991883,46400960,NULL,NULL,NULL
Fireball,764afd9bd936b1b881c9e38968b0e05e,45528857,NULL,NULL,NULL
Fireball,c9b45d73ae659690cb88806e8c6d9f87,45576853,NULL,NULL,NULL
Fireball,90aadf869e9b23f866031bd174b38e6d,44716293,NULL,NULL,NULL
Fireball,0b005a09f90b412380a54027fda2d32a,45271041,NULL,NULL,NULL
Fireball,da8f4b970896c055dd07a5471f0dba09,45311882,NULL,NULL,NULL
Fireball,0546a8f98d29dd9b903326676c44a2ff,45691939,NULL,NULL,NULL
Fireball,96ec4c7e409ee81eb502dd2a7c85acdc,44882038,NULL,NULL,NULL
Fireball,89f7c9a6a9031161c37202964cf0a0e9,44738048,NULL,NULL,NULL
Fireball,f11468480aab36974ff42cb3252737b9,NULL,46267581,NULL,NULL
Fireball,e083b2ef6ffb19d5940ab8783efed7b3,45525200,NULL,NULL,NULL
Fireball,34d3762ff90a91305be9487548a2e92e,45572138,NULL,NULL,NULL
Fireball,45882ca2c8841cabdc703be66f31d198,46145064,NULL,NULL,NULL
Fireball,3a521f85f6b3426e5ee60db11da56de2,46022950,NULL,NULL,NULL
Fireball,9ac526a32ef88cbfd13e944097e8c77b,45309796,NULL,NULL,NULL
Fireball,9140af0b7575f48b1ff9a0b18e5727f8,44593209,NULL,NULL,NULL
Fireball,24029aeac291c93464b6c454c9c7694c,44879853,NULL,NULL,NULL
Fireball,d7a2733f8edfb07ab423cbbcc54850dd,44735031,NULL,NULL,NULL
Fireball,ff30210192f31eacfca8d10c332ddb7a,NULL,44161033,NULL,NULL
Fireball,3d4a5b25a74b9afd492e8a39b0c146e0,44862914,NULL,NULL,NULL
Fireball,420f5884ea614c1b814403b44e45b968,44098748,NULL,NULL,NULL
Fireball,229035b9d48300c202e5f1e932f9e381,46127871,NULL,NULL,NULL
Fireball,fb33d55fec41d8997d2905456837f6c9,45900409,NULL,NULL,NULL
Fireball,d56737a0e63827e882d8388aabac0385,44700042,NULL,NULL,NULL
Fireball,bfbf963a2c105e7e0cfc210e280d8d48,45222717,NULL,NULL,NULL
Fireball,56782a91857567726c0307e1dc142c2e,44770950,NULL,NULL,NULL
Fireball,63ef7de0fd9d7bda1fd5b4c5a079f1ac,44878012,NULL,NULL,NULL
Fireball,15a253920b16efa2d8346f21bec32f6a,44733032,NULL,NULL,NULL
Fireball,4cacbb8b64df2b4aad5916f7cc1d15e7,44142997,NULL,NULL,NULL
Fireball,5d56eaa925cf36b86542bf8f0efacaad,44848266,NULL,NULL,NULL
Fireball,1f317980cce2a08768991978daefa90c,46061600,NULL,NULL,NULL
Fireball,184caee48658f03baaaabc9b5c9050f2,NULL,45894476,NULL,NULL
Fireball,fa07bb63783885deb714f96292add814,44768330,NULL,NULL,NULL
Fireball,282fa13626b250f8f4d885fbfd6c1774,44142711,NULL,NULL,NULL
Fireball,32931063be34b519607eef9e7c969ad0,44695395,NULL,NULL,NULL
Fireball,9cc467921739680baa1c896a3058b7ad,46057561,NULL,NULL,NULL
Fireball,a1f518f3a5fadd75ad8d871d8a6c3fdf,NULL,45875084,NULL,NULL
Fireball,acc9c4531d6007c3279462880f2f64c9,44767094,NULL,NULL,NULL
Fireball,48c4ac05a1e15812d46070db6950df8a,45738950,NULL,NULL,NULL
Fireball,ad6b02841233117400b9dbec62eec5ed,44631425,NULL,NULL,NULL
Fireball,e6e4079f049d2db77dbab1a7fded327a,44837655,NULL,NULL,NULL
Fireball,9143b123747af812e06df82cc49deb2f,NULL,44082734,NULL,NULL
Fireball,fed4a75004d0cab1a5c181dc61eda79b,45553002,NULL,NULL,NULL
Fireball,ec308d944c498d5e6816346b92ee99e8,44766301,NULL,NULL,NULL
Fireball,2b87f8b55c7bd0e3592fe80c03ec5617,45352135,NULL,NULL,NULL
Fireball,a67301c117cb764f246a0b7b5e76f8cd,45734399,NULL,NULL,NULL
Fireball,5f567bb3ef4f9d5da906e0b1bfd5fd63,44626617,NULL,NULL,NULL
Fireball,5f1768f483a0def051aa848a3f87c157,46404380,NULL,NULL,NULL
Fireball,02ec71f76d7a33783db16a459cfcd964,45547862,NULL,NULL,NULL
Fireball,e3e6c3a301f17ad5d3f60857f63eb034,45582134,NULL,NULL,NULL
Fireball,31224bb5776e9d6dd75daf9c7dbb68f2,44718241,NULL,NULL,NULL
Fireball,f4338574ea93497993a3742f9035ebf6,45274067,NULL,NULL,NULL
Fireball,17c2c174851e1b7b0552313a5ba7b5b1,45315484,NULL,NULL,NULL
Fireball,ecfb7de8b79c25fc7ade8499b8175d43,45694869,NULL,NULL,NULL
Fireball,87f54da6ffc9ce20d873359eaeced590,45732343,NULL,NULL,NULL
Fireball,2a59b06499bc130e6d581e04cfba6276,44624231,NULL,NULL,NULL
Fireball,b87d149641a5176c87b7eace1d011e68,44423167,NULL,NULL,NULL
Fireball,961ecedf33bb7a6b0fcb9446e77d0cce,44921832,NULL,NULL,NULL
Fireball,e80d40555d57a56716c62b269723d361,44750320,NULL,NULL,NULL
Fireball,d7066e3151ef007fa697255f74d459c4,NULL,46400793,NULL,NULL
Fireball,ebb6af57b3211586277e3a6fda6a4b5c,45528828,NULL,NULL,NULL
Fireball,e1afa8b43b52b460a7ad1f5c06baefc1,44716013,NULL,NULL,NULL
Fireball,982a136054a3faf345277382ee0eb889,45271026,NULL,NULL,NULL
Fireball,d3dd9628bef5a928c868cde72b7a0eec,45311829,NULL,NULL,NULL
Fireball,14c17b865f8524ad6dfd69c462eaf200,45691928,NULL,NULL,NULL
Fireball,ee971022738b984b491df952ee38e554,45730841,NULL,NULL,NULL
Fireball,9fdf2737bf0bffccfb590801caf08c04,44881993,NULL,NULL,NULL
Fireball,480765764cabe8b466129af6c1c0e023,44737799,NULL,NULL,NULL
Fireball,e91554eed3c0b668759d8830de67707b,NULL,46267554,NULL,NULL
Fireball,bd719bdd26c66ec78dbc37c9b3cbeb52,45524955,NULL,NULL,NULL
Fireball,d1a4cff6fda79e9015cec7025c3ca97e,46145052,NULL,NULL,NULL
Fireball,b3aaf52431d4991d991cc95adf5977ef,46022880,NULL,NULL,NULL
Fireball,c8a482787ab7c9a95282df7cc915e054,45309768,NULL,NULL,NULL
Fireball,ea6fd64f9a4d6512e2b65a4812a3d551,45689077,NULL,NULL,NULL
Fireball,ccf5d03f3b0d8f62a6fc4f5c9c6e56fa,44592749,NULL,NULL,NULL
Fireball,b2f5191f91c41d7506870c88532683d8,44879753,NULL,NULL,NULL
Fireball,08463eccf6e5b01bed36cef790157ca7,44734829,NULL,NULL,NULL
Fireball,a3ca03073ff85bf70133aa96fb242cd3,44098742,NULL,NULL,NULL
Fireball,47bc964039304c0302e0d630a0952b2c,46127856,NULL,NULL,NULL
Fireball,b854876b5e50272007d58ecce88dc426,45900378,NULL,NULL,NULL
Fireball,6c32728b94cb4401266e9431aa0eda00,44699990,NULL,NULL,NULL
Fireball,ceb7096f89ea8a24abb536255b22a9ba,44770902,NULL,NULL,NULL
Fireball,1de79e00aad3e58765372e46225703eb,44877994,NULL,NULL,NULL
Fireball,754489429aaadabd8902604ec165767e,44732999,NULL,NULL,NULL
Fireball,689b7e99857ea86d945be3d2526680d7,44142991,NULL,NULL,NULL
Fireball,39ef7573437632261cd535385e4a39fd,44768277,NULL,NULL,NULL
Fireball,dc7a02f2ea61936aa5e3715fd53c6a89,NULL,44585484,NULL,NULL
Fireball,53a575326d54e215033571ad1770d7e0,NULL,44142473,NULL,NULL
Fireball,5a8681b6376d273819da30ade5366e20,44695378,NULL,NULL,NULL
Fireball,2e7674fa86f113633d4d4626233b6540,44529951,NULL,NULL,NULL
Fireball,65fa71b55db2d5b26c3edb22643bc3c5,44839852,NULL,NULL,NULL
Fireball,75198e36875936db8c637c75a09283d6,46057507,NULL,NULL,NULL
Fireball,18351e76ceb5e102d4cb853a34143b54,44767086,NULL,NULL,NULL
Fireball,703090a96c6952008e7ef8bbe8ec7b60,45738904,NULL,NULL,NULL
Fireball,2c16cc4518579952714b2e89086f6142,44631327,NULL,NULL,NULL
Fireball,cb0ddb737e0f1f4f79f8a643e39bea31,44082727,NULL,NULL,NULL
Fireball,1b5b02716d5d58a6088467c4062136cb,45552729,NULL,NULL,NULL
Fireball,34f29e596c1cdb7bf4ff87067b623c31,NULL,45686824,NULL,NULL
Fireball,982012e9376acb2fae65729f0536a535,44766286,NULL,NULL,NULL
Fireball,97e58f725e528e94dbc494b790f52120,45352052,NULL,NULL,NULL
Fireball,5cd05668c02212449357f04e6dc54175,45734337,NULL,NULL,NULL
Fireball,a7c7fd0b0a67ace741aca78f29dd33da,44626573,NULL,NULL,NULL
Fireball,b78c002ba30cf0ac4813db37854b7364,NULL,44441881,NULL,NULL
Fireball,c24000cf479839615da09b0b15ef5fac,46404345,NULL,NULL,NULL
Fireball,c66a18d720856ada99eed932830828f7,45547688,NULL,NULL,NULL
Fireball,6cab64d124d6342eac96feb5331ee415,45582075,NULL,NULL,NULL
Fireball,47713ad981f07dadf00361d0dad425e2,44718131,NULL,NULL,NULL
Fireball,685d09750cce56927a53a05f89613c2a,45274028,NULL,NULL,NULL
Fireball,43ad4e4da7a94745b90dbf4324ee2013,45315333,NULL,NULL,NULL
Fireball,a8ef79e0ae4993ec7f203c1016bbd116,45694811,NULL,NULL,NULL
Fireball,1f496427e55f0326eaca145ecf8f24a2,45732296,NULL,NULL,NULL
Fireball,45a1a196798eb1c157d810787351050c,44624206,NULL,NULL,NULL
Fireball,577f783503e0aae6462ef4c492e5e2b1,44423054,NULL,NULL,NULL
Fireball,32ad4374ec9aeea137912738e33e57e5,44921760,NULL,NULL,NULL
Fireball,3a5534aaad61ec0adeac94628b6023ad,44750267,NULL,NULL,NULL
Fireball,4d3f71a1955702ec8d8d8db8078f351f,NULL,46400721,NULL,NULL
Fireball,2cb55e5bdbade8fcf4059965b379f270,45528796,NULL,NULL,NULL
Fireball,50da0a5b66d32b60bfdcd4c9c7b56b25,45576575,NULL,NULL,NULL
Fireball,8d44b08ffb051947e502ffc5ef611e7c,44715957,NULL,NULL,NULL
Fireball,c119699a00fb76a015ef81f15c82736e,45271013,NULL,NULL,NULL
Fireball,94aaca67efd3d710c513c510c74fb8f1,45691906,NULL,NULL,NULL
Fireball,24f94af85064d50150abf3c04ac28850,45730779,NULL,NULL,NULL
Fireball,2c08dc83bcb8bc262dfdaaf2ae4b9d66,44881967,NULL,NULL,NULL
Fireball,765e588d70aa974a5b8739a67ccc80c4,44737744,NULL,NULL,NULL
Fireball,1129a3dad611ab5939ddb5cf5bc4f5bb,NULL,46267527,NULL,NULL
Fireball,06c38c96caacc0e2c924655b35019929,46145028,NULL,NULL,NULL
Fireball,54ea1f3d984c4689bbcc0cdaabcc8247,NULL,46022128,NULL,NULL
Fireball,3b008142c0b2a1bc6942ae2c939174dc,44714745,NULL,NULL,NULL
Fireball,cd921dcd1c7ef67743748733c1f2d506,45309741,NULL,NULL,NULL
Fireball,2f97fcec8a83e5df06f8d4e0419cf1b3,45689058,NULL,NULL,NULL
Fireball,0dd1ef379b630622288eb2669c9cc926,44592354,NULL,NULL,NULL
Fireball,401a170f624157fd9bd3218d22a483b2,44879739,NULL,NULL,NULL
Fireball,e0a60511eadb96606c71ef94b1ca9e44,44734803,NULL,NULL,NULL
Fireball,4429929c660fc6b5f1937091f8034aae,44160372,NULL,NULL,NULL
Fireball,780259c7e3ded4379895bccf038918f6,44862802,NULL,NULL,NULL
Fireball,8e2188c3f79718b724af69e64a42b547,44098737,NULL,NULL,NULL
Fireball,5092a354e08d8f05ccc89d3fece98f1a,46127847,NULL,NULL,NULL
Fireball,7a92151dcaf591ef5b1f78b64923147e,45900342,NULL,NULL,NULL
Fireball,6fef788a24f584d2fe3bd1015f756f69,44699940,NULL,NULL,NULL
Fireball,9702ae99abbf6f511ac4bb9c7e857169,44770852,NULL,NULL,NULL
Fireball,e840cbc1111697fbadced197c6599a6c,NULL,44877976,NULL,NULL
Fireball,c22ba4ec48aa5dd13c1c58b9832a715f,44732977,NULL,NULL,NULL
Fireball,e00e7b3b794c7b17e3d2a7fd2af2aa3c,44142986,NULL,NULL,NULL
Fireball,fb86d68cee1a8f5777324b6c708602a9,44848198,NULL,NULL,NULL
Fireball,eb521a401403ca040ca96346833c9dd0,46061557,NULL,NULL,NULL
Fireball,6ecd12c0083c93e558707b111a591c6c,NULL,45894470,NULL,NULL
Fireball,c53354493045b8e1a52e60f72c523bb1,44768211,NULL,NULL,NULL
Fireball,ffd865af814cbfac3d64941c33ec3450,44142368,NULL,NULL,NULL
Fireball,3258c4763278a6bc6bc574e04251e4e2,44695291,NULL,NULL,NULL
Fireball,c272d99d06f3d6b16ff4b075409d9595,44529855,NULL,NULL,NULL
Fireball,798b5c1d3359e46ad87a581a11872f3c,46057467,NULL,NULL,NULL
Fireball,a87a7c50f467879b46dcc10ee5a08af5,NULL,45875073,NULL,NULL
Fireball,20804e09ee9b18d2dc57ff652fb62c21,44767072,NULL,NULL,NULL
Fireball,a01ae166f72e9d2d0ad22e4e417ed55d,45738700,NULL,NULL,NULL
Fireball,03ea0164429f1fd655b9aed18fad771d,44631242,NULL,NULL,NULL
Fireball,3bcb409b72b579e40af97ffe2143ebfb,44837599,NULL,NULL,NULL
Fireball,1e7a38f6cf638c49dd30edddf53f9326,44082715,NULL,NULL,NULL
Fireball,0489850919520ec3b19dd0d9cbbaee98,45552700,NULL,NULL,NULL
Fireball,ff96276d0a031028cb141b7804b5a367,44766256,NULL,NULL,NULL
Fireball,bb5e80fae2b5572da9746e87959768b9,45351837,NULL,NULL,NULL
Fireball,229f36d13cd585d10a0babc1ad15a066,44626548,NULL,NULL,NULL
Fireball,212f012cbc52f1d0ee40349c5ff646a9,44441716,NULL,NULL,NULL
Fireball,4e7c08af1ca0d91d3e586bb51fd5b605,46404013,NULL,NULL,NULL
Fireball,812e3cc504a49f9c4812ffa9094e22d3,45547594,NULL,NULL,NULL
Fireball,b6bb84c6b0d5cfbf7b06fd55a0979ee8,45581978,NULL,NULL,NULL
Fireball,17da010de605f66c9c53e5aa5a088241,44717964,NULL,NULL,NULL
Fireball,1529fb1220c6f63a864c214c0b9dbe0f,45273982,NULL,NULL,NULL
Fireball,bf558b69c856391e8dd2d7a99a990951,45315252,NULL,NULL,NULL
Fireball,7ba4d8e23708c1c0c395c20e5309a828,45694747,NULL,NULL,NULL
Fireball,e6b042963319d4ad84cc3c0d629c9e91,45732190,NULL,NULL,NULL
Fireball,3c7d83594162b4e769c3133dfd73d9f8,44624193,NULL,NULL,NULL
Fireball,8070abd24d6dbf3250cc2df1615fc04d,44423032,NULL,NULL,NULL
Fireball,4c1a95c812072e2dbef5db8abce16deb,44921744,NULL,NULL,NULL
Fireball,465568c33b51bdf3991528f9db351d44,44750195,NULL,NULL,NULL
Fireball,df1e9e5ff4a910a28c2ee36d941bc714,NULL,46400678,NULL,NULL
Fireball,729a4bd8044ec91102fb1a29d6c64822,45528716,NULL,NULL,NULL
Fireball,097926e4512ea24f4900a584678ff072,45576544,NULL,NULL,NULL
Fireball,f7405c34deb1d9c9c811ce803053a83f,44715922,NULL,NULL,NULL
Fireball,1c48d16e86896832120c5d02377579cb,45270992,NULL,NULL,NULL
Fireball,0eae36e78e4bc1ca3252d6047a540ce7,45311146,NULL,NULL,NULL
Fireball,0abd30e64e8e4cc9f4286f32d7ec1701,45691798,NULL,NULL,NULL
Fireball,94b8af63941ece69644fdde779a98c6a,45730720,NULL,NULL,NULL
Fireball,54bb7a9c89c2604b5041625e64054387,44881665,NULL,NULL,NULL
Fireball,c5232263658c0b111fdb3e0e2d03a6d4,44737657,NULL,NULL,NULL
Fireball,ad4d188d23c600c54f5f72ca2e274314,NULL,46267277,NULL,NULL
Fireball,b1d7296f621e8cdd0d8e951e798a052a,NULL,45571791,NULL,NULL
Fireball,8f2e16082a40816fe9809077cb8c22a9,NULL,44392572,NULL,NULL
Fireball,df8320bbd6c48589fce49d56245aca1d,46145006,NULL,NULL,NULL
Fireball,2bd4964ecd21eadfa16d3ae15c521799,NULL,46021607,NULL,NULL
Fireball,91b45d3174cb952cc9712e25a82b6f43,44714730,NULL,NULL,NULL
Fireball,b5b5fcba92b2336681608cf6c3bfa791,45309718,NULL,NULL,NULL
Fireball,71a10e76cb80dba693d056bb7ccfd760,45689018,NULL,NULL,NULL
Fireball,ff8d7105cdc293c3b15c10ff96411aed,44592147,NULL,NULL,NULL
Fireball,9bb8c32f945f831a716155fe7d55cb97,44879720,NULL,NULL,NULL
Fireball,c87ac28a9a0ddcad7eb3c591ba93443d,44734478,NULL,NULL,NULL
Fireball,a944407b0ce6cee79d2e22d14c92df8a,44862763,NULL,NULL,NULL
Fireball,030f05b9669949738641118a63455731,44098734,NULL,NULL,NULL
Fireball,d424f8f8f5d842f9e7ab9c57b9d08499,46127834,NULL,NULL,NULL
Fireball,a0913443ae38180c363fe4a01e803ea4,45900268,NULL,NULL,NULL
Fireball,7ee31023a0d99cf94d01789875e570c7,44699912,NULL,NULL,NULL
Fireball,471db4dec401f24dec5bfafab525ffe3,44877911,NULL,NULL,NULL
Fireball,0a59a1b90acf543d3782e559b9a3e50d,44732917,NULL,NULL,NULL
Fireball,f51a916cf53935dd01697c3c5c001745,44142984,NULL,NULL,NULL
Fireball,b45a67b97c28957e9d5aa2d552f35372,44848123,NULL,NULL,NULL
Fireball,e2374b374feb71c6a8e584402e982f5b,46061484,NULL,NULL,NULL
Fireball,442a54aa48012a1382de02ee5943bdd4,NULL,45894459,NULL,NULL
Fireball,3bef5dec4f3729f05cef36103b5bec9a,NULL,44142361,NULL,NULL
Fireball,d5c8ad0eac851d2858e26d5a0968abac,45860002,NULL,NULL,NULL
Fireball,fdcf19150a49b10fe677326412be0ab2,44695259,NULL,NULL,NULL
Fireball,2e3a3cf1747125be00616ac34c8ff120,NULL,44529763,NULL,NULL
Fireball,fd2fb386a88e9cf57c659a1b5f78cabe,44839818,NULL,NULL,NULL
Fireball,3c59f60d35e14e9a3d5a3525435821d1,NULL,44084903,NULL,NULL
Fireball,e4714b1f1297705b059382678e03fe62,46057440,NULL,NULL,NULL
Fireball,0b7fd302c667d185183a40a25bc6faaf,45556155,NULL,NULL,NULL
Fireball,f3b0a46771bbf6f53f2ba847204277c4,45688625,NULL,NULL,NULL
Fireball,bad393a93b7ea75dc92e28927620684d,44767044,NULL,NULL,NULL
Fireball,83a0552e55f5caa0dfa4f26ef2f4bcd9,45712322,NULL,NULL,NULL
Fireball,63537552afb1722e454cadf2499f676e,45738644,NULL,NULL,NULL
Fireball,644e93bc41ff157198e4f63ad172f048,NULL,44463423,NULL,NULL
Fireball,7918a9916a1d9d507a2d5d2e06936869,44837578,NULL,NULL,NULL
Fireball,1e3dab4eb4b54c1b06c5b1cdd56340c9,44082705,NULL,NULL,NULL
Fireball,7a27830db01c18927d6b5bddab3d2ddf,45552661,NULL,NULL,NULL
Fireball,d04f807805f6914e646210504b29e9b1,44766220,NULL,NULL,NULL
Fireball,13fe5cbf5726cc6cd99b7aa7c2bee890,44720830,NULL,NULL,NULL
Fireball,cd054af181ef2f620b41b7b2bd36489a,45308863,NULL,NULL,NULL
Fireball,a8628b90f396fab8d8d14e9e1dfc94a8,45351771,NULL,NULL,NULL
Fireball,8fde7a1a558fed83fa117597bd179cef,45734279,NULL,NULL,NULL
Fireball,8d3110213e2de5ed452b139b6489f432,44626524,NULL,NULL,NULL
Fireball,a85682ceac1689fa287b3d8ca1122be0,44932813,NULL,NULL,NULL
